3.012747764587402344e-01,8.086548807034043421e+03,4.749994331687846170e+03,1.787633209228515909e+02
2.000427246093750000e-01,7.999925780035937350e+03,4.851507893003691606e+03,4.751361083984375000e+02
2.337820529937744141e-01,8.527595386292525291e+03,4.807961036340439023e+03,9.818806762695312500e+02
1.659498214721679688e-01,7.968592364563694900e+03,4.852454297648518150e+03,-3.995867156982421875e+01
2.015113830566406250e-01,8.831867359086083525e+03,4.788965222543085474e+03,8.059645996093750000e+02
2.011764049530029297e-01,8.192607212114875438e+03,4.740332575813582480e+03,1.460915527343750000e+03
1.844928264617919922e-01,4.046856487592292069e+03,4.752223415220056268e+03,5.540357666015625000e+02
2.340443134307861328e-01,8.260015827496999918e+03,4.802435397317807656e+03,1.443975463867187955e+03
2.669432163238525391e-01,7.469536995605448283e+03,4.886349574495335219e+03,1.089080932617187955e+03
1.998031139373779297e-01,5.964955686455306022e+03,4.782062503718397238e+03,1.417162170410155966e+02
1.993131637573242188e-01,8.124845626910063402e+03,4.617368556635497043e+03,4.805623779296875000e+02
1.832184791564941406e-01,8.591195677729090676e+03,4.807434364339987042e+03,9.479089965820312500e+02
2.698674201965332031e-01,8.043259379854364852e+03,4.806460077501389605e+03,-8.900117874145507812e+00
2.839999198913574219e-01,8.696517554768315676e+03,4.704865777940658518e+03,2.035176269531250000e+03
9.986329078674316406e-02,8.192054311938210958e+03,4.898118355123993751e+03,3.040147590637207031e+01
2.705895900726318359e-01,8.172331631933088829e+03,4.766122611268907349e+03,8.946966552734375000e+02
1.992235183715820312e-01,8.178963112557287786e+03,4.834156847598514105e+03,1.185534057617187955e+03
2.181203365325927734e-01,8.440633496060261677e+03,4.884996139648647841e+03,6.028121948242187500e+02
1.646044254302978516e-01,8.377621108037845261e+03,4.814095471021320918e+03,6.694840087890625000e+02
1.781449317932128906e-01,7.749417623237990483e+03,4.859465638881596533e+03,1.176068969726562045e+03
2.005491256713867188e-01,8.498485827962384064e+03,4.840601324446129183e+03,1.294858520507812045e+03
2.505166530609130859e-01,8.325548918856686214e+03,4.700979835973317677e+03,1.337818725585937955e+03
1.842672824859619141e-01,6.302095530162469913e+03,4.835387351524351288e+03,1.155832648277282937e+00
3.161377906799316406e-01,8.419621064128756188e+03,4.775878978197914876e+03,3.050642089843750000e+02
1.003780364990234375e-01,7.905474360957735371e+03,4.811100196667755881e+03,4.668063964843750000e+02
1.995851993560791016e-01,8.245050322251510806e+03,4.826505588019585957e+03,5.250520019531250000e+02
1.168334484100341797e-01,8.038465584231559660e+03,4.731120506406785353e+03,2.346385192871094034e+02
1.856381893157958984e-01,7.643773941992065375e+03,4.780582570984885024e+03,1.130893325805664062e+02
2.070429325103759766e-01,8.492657400406013039e+03,4.815078785466099362e+03,1.318271484375000000e+03
1.863129138946533203e-01,6.787369954431038423e+03,4.687920993028961675e+03,9.406005249023437500e+02
2.344949245452880859e-01,6.424392715773463351e+03,4.736826137674303027e+03,9.269949951171875000e+02
1.803672313690185547e-01,8.562128261487025156e+03,4.889064216768042570e+03,1.886046630859375000e+03
2.346632480621337891e-01,8.445770138394103924e+03,4.751013081770518511e+03,5.175248336791992188e+01
2.171540260314941406e-01,8.629356033874350032e+03,4.836422995084369177e+03,4.418717346191406250e+02
2.016146183013916016e-01,7.945683544069353047e+03,4.799736253918061266e+03,1.010740203857422017e+02
1.682000160217285156e-01,8.681487854500044705e+03,4.650597449188539031e+03,8.191706542968750000e+02
